model,approach,history,history_frames,case_study,bag_name,global_bag_id,event_id_within_bag,event_key,unsafe_start_frame_id,unsafe_end_frame_id,unsafe_start_s,unsafe_end_s,previous_unsafe_end_s,first_warning_frame_id,first_warning_s,first_warning_label,speed_at_warning_mps,lead_time_s,t_required_s,warning_raw_source_file,allowed_interval_s,t_earliest_s,outcome
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,0,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000296,1619257454.4839108,1619257456.265789,,defaced_2021-04-24-11-43-54_frame_000014,1619257434.965992,potentially_unsafe,0.1305854597363243,19.517918825149536,0.8305854597363242,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,4,4.830585459736325,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,0,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000296,1619257454.4839108,1619257456.265789,,defaced_2021-04-24-11-43-54_frame_000014,1619257434.965992,potentially_unsafe,0.1305854597363243,19.517918825149536,0.8305854597363242,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,5,5.830585459736325,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,1,2.53071865598356,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,2,3.53071865598356,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,3,4.53071865598356,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,4,5.53071865598356,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,5,6.53071865598356,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,1,2.0221184512748045,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,2,3.0221184512748045,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,3,4.022118451274805,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,4,5.022118451274805,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,5,6.022118451274805,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,1,2.622014678025282,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,2,3.622014678025282,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,3,4.622014678025282,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,4,5.622014678025282,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,5,6.622014678025282,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000407,1619257730.969702,potentially_unsafe,0.9903883734928624,87.6102647781372,1.6903883734928624,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,1,2.6903883734928624,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000407,1619257730.969702,potentially_unsafe,0.9903883734928624,87.6102647781372,1.6903883734928624,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,2,3.6903883734928624,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000407,1619257730.969702,potentially_unsafe,0.9903883734928624,87.6102647781372,1.6903883734928624,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,3,4.690388373492862,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000407,1619257730.969702,potentially_unsafe,0.9903883734928624,87.6102647781372,1.6903883734928624,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,4,5.690388373492862,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000407,1619257730.969702,potentially_unsafe,0.9903883734928624,87.6102647781372,1.6903883734928624,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,5,6.690388373492862,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,1,1.8448654659121444,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,2,2.8448654659121444,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,3,3.8448654659121444,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,4,4.844865465912145,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,5,5.844865465912145,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,1,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001346,1619258229.040547,1619258229.1530662,1619258161.8405566,defaced_2021-04-24-11-55-30_frame_000500,1619258167.548789,potentially_unsafe,0.6436730922803067,61.49175786972046,1.3436730922803066,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,1,2.343673092280307,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,1,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001346,1619258229.040547,1619258229.1530662,1619258161.8405566,defaced_2021-04-24-11-55-30_frame_000500,1619258167.548789,potentially_unsafe,0.6436730922803067,61.49175786972046,1.3436730922803066,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,2,3.343673092280307,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,1,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001346,1619258229.040547,1619258229.1530662,1619258161.8405566,defaced_2021-04-24-11-55-30_frame_000500,1619258167.548789,potentially_unsafe,0.6436730922803067,61.49175786972046,1.3436730922803066,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,3,4.343673092280307,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,1,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001346,1619258229.040547,1619258229.1530662,1619258161.8405566,defaced_2021-04-24-11-55-30_frame_000500,1619258167.548789,potentially_unsafe,0.6436730922803067,61.49175786972046,1.3436730922803066,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,4,5.343673092280307,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,1,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001344,defaced_2021-04-24-11-55-30_frame_001346,1619258229.040547,1619258229.1530662,1619258161.8405566,defaced_2021-04-24-11-55-30_frame_000500,1619258167.548789,potentially_unsafe,0.6436730922803067,61.49175786972046,1.3436730922803066,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,5,6.343673092280307,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,2,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001483,1619258238.0427327,1619258238.2890978,1619258229.1530662,defaced_2021-04-24-11-55-30_frame_001373,1619258230.9347048,potentially_unsafe,0.1408250254048645,7.108027935028076,0.8408250254048645,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,1,1.8408250254048646,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,2,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001483,1619258238.0427327,1619258238.2890978,1619258229.1530662,defaced_2021-04-24-11-55-30_frame_001373,1619258230.9347048,potentially_unsafe,0.1408250254048645,7.108027935028076,0.8408250254048645,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,2,2.8408250254048646,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,2,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001483,1619258238.0427327,1619258238.2890978,1619258229.1530662,defaced_2021-04-24-11-55-30_frame_001373,1619258230.9347048,potentially_unsafe,0.1408250254048645,7.108027935028076,0.8408250254048645,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,3,3.8408250254048646,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,2,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001483,1619258238.0427327,1619258238.2890978,1619258229.1530662,defaced_2021-04-24-11-55-30_frame_001373,1619258230.9347048,potentially_unsafe,0.1408250254048645,7.108027935028076,0.8408250254048645,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,4,4.840825025404865,too_early
llava,appfr,H32,32,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,2,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001479,defaced_2021-04-24-11-55-30_frame_001483,1619258238.0427327,1619258238.2890978,1619258229.1530662,defaced_2021-04-24-11-55-30_frame_001373,1619258230.9347048,potentially_unsafe,0.1408250254048645,7.108027935028076,0.8408250254048645,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,5,5.840825025404865,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000000,huron__bww1_Feb-16-2023-bww1-intloss_00000000,0,huron__bww1_Feb-16-2023-bww1-intloss_00000000::108,108,109,10.656168,10.743546,,5,0.433798,potentially_unsafe,0.1260595666666666,10.22237,0.8260595666666666,qwen/bww1_Feb-16-2023-bww1-intloss_00000000/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000000_h2_frame.csv,1,1.8260595666666666,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000000,huron__bww1_Feb-16-2023-bww1-intloss_00000000,0,huron__bww1_Feb-16-2023-bww1-intloss_00000000::108,108,109,10.656168,10.743546,,5,0.433798,potentially_unsafe,0.1260595666666666,10.22237,0.8260595666666666,qwen/bww1_Feb-16-2023-bww1-intloss_00000000/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000000_h2_frame.csv,2,2.8260595666666664,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000000,huron__bww1_Feb-16-2023-bww1-intloss_00000000,0,huron__bww1_Feb-16-2023-bww1-intloss_00000000::108,108,109,10.656168,10.743546,,5,0.433798,potentially_unsafe,0.1260595666666666,10.22237,0.8260595666666666,qwen/bww1_Feb-16-2023-bww1-intloss_00000000/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000000_h2_frame.csv,3,3.8260595666666664,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000000,huron__bww1_Feb-16-2023-bww1-intloss_00000000,0,huron__bww1_Feb-16-2023-bww1-intloss_00000000::108,108,109,10.656168,10.743546,,5,0.433798,potentially_unsafe,0.1260595666666666,10.22237,0.8260595666666666,qwen/bww1_Feb-16-2023-bww1-intloss_00000000/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000000_h2_frame.csv,4,4.826059566666666,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000000,huron__bww1_Feb-16-2023-bww1-intloss_00000000,0,huron__bww1_Feb-16-2023-bww1-intloss_00000000::108,108,109,10.656168,10.743546,,5,0.433798,potentially_unsafe,0.1260595666666666,10.22237,0.8260595666666666,qwen/bww1_Feb-16-2023-bww1-intloss_00000000/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000000_h2_frame.csv,5,5.826059566666666,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,0,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1373,1373,1373,123.417964,123.417964,,269,23.412831,potentially_unsafe,0.0919341733333333,100.005133,0.7919341733333334,qwen/bww1_Feb-16-2023-bww1-intloss_00000001/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000001_h2_frame.csv,1,1.7919341733333334,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,0,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1373,1373,1373,123.417964,123.417964,,269,23.412831,potentially_unsafe,0.0919341733333333,100.005133,0.7919341733333334,qwen/bww1_Feb-16-2023-bww1-intloss_00000001/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000001_h2_frame.csv,2,2.7919341733333334,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,0,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1373,1373,1373,123.417964,123.417964,,269,23.412831,potentially_unsafe,0.0919341733333333,100.005133,0.7919341733333334,qwen/bww1_Feb-16-2023-bww1-intloss_00000001/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000001_h2_frame.csv,3,3.7919341733333334,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,0,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1373,1373,1373,123.417964,123.417964,,269,23.412831,potentially_unsafe,0.0919341733333333,100.005133,0.7919341733333334,qwen/bww1_Feb-16-2023-bww1-intloss_00000001/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000001_h2_frame.csv,4,4.791934173333333,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,0,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1373,1373,1373,123.417964,123.417964,,269,23.412831,potentially_unsafe,0.0919341733333333,100.005133,0.7919341733333334,qwen/bww1_Feb-16-2023-bww1-intloss_00000001/all15_qwen_bww1_Feb-16-2023-bww1-intloss_00000001_h2_frame.csv,5,5.791934173333333,too_early
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,1,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1413,1413,1414,127.211577,127.307266,123.417964,,,,,,,,1,,missed
llava,appfr,H32,32,huron,bww1_Feb-16-2023-bww1-intloss_00000001,huron__bww1_Feb-16-2023-bww1-intloss_00000001,1,huron__bww1_Feb-16-2023-bww1-intloss_00000001::1413,1413,1414,127.211577,127.307266,123.417964,,,,,,,,2,,missed
